,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
93,dat,systems engineering (se),0.997020854021847,0.9503475670307845,0.9503475670307845,0.953187250996016,1.002988047808765,0.002831224132167187,1.0606604830019664,0.9999999999999899
610,api,dat,0.6305858987090367,0.997020854021847,0.6305858987090367,1.0,1.002988047808765,0.0018786074440190204,inf,0.008064516129032442
56,pro/e(ptc),rds,0.997020854021847,0.9672293942403177,0.9672293942403177,0.9701195219123506,1.002988047808765,0.0028815175598023712,1.0967229394240343,1.0000000000000004
151,pro/e(ptc),Finite Element Analysis,0.997020854021847,0.9255213505461768,0.9255213505461768,0.9282868525896415,1.002988047808765,0.0027572632091743543,1.0385633896060913,1.0000000000000044
348,review,dat,0.7954319761668321,0.997020854021847,0.7954319761668321,1.0,1.002988047808765,0.002369707972691648,inf,0.014563106796116462
150,Finite Element Analysis,pro/e(ptc),0.9255213505461768,0.997020854021847,0.9255213505461768,1.0,1.002988047808765,0.0027572632091743543,inf,0.04000000000000065
773,manufacturing,dat,0.48361469712015887,0.997020854021847,0.48361469712015887,1.0,1.002988047808765,0.0014407587799011856,inf,0.005769230769230838
250,inp,pro/e(ptc),0.8699106256206555,0.997020854021847,0.8699106256206555,1.0,1.002988047808765,0.0025915907416702577,inf,0.022900763358778487
251,pro/e(ptc),inp,0.997020854021847,0.8699106256206555,0.8699106256206555,0.8725099601593627,1.002988047808765,0.0025915907416702577,1.0203885302879847,0.9999999999999819
434,processing,pro/e(ptc),0.7606752730883813,0.997020854021847,0.7606752730883813,1.0,1.002988047808765,0.0022661626805016155,inf,0.012448132780082895
57,rds,pro/e(ptc),0.9672293942403177,0.997020854021847,0.9672293942403177,1.0,1.002988047808765,0.0028815175598023712,inf,0.09090909090909187
772,manufacturing,pro/e(ptc),0.48361469712015887,0.997020854021847,0.48361469712015887,1.0,1.002988047808765,0.0014407587799011856,inf,0.005769230769230838
35,design,ug,0.9880834160873883,0.9940417080436942,0.9851042701092354,0.9969849246231156,1.0029608582372402,0.0029081434920797955,1.9761668321747832,0.24773185483871116
34,ug,design,0.9940417080436942,0.9880834160873883,0.9851042701092354,0.991008991008991,1.0029608582372402,0.0029081434920797955,1.3253889440582576,0.4954637096774269
38,med,ug,0.9851042701092354,0.9940417080436942,0.9821251241310824,0.9969758064516129,1.0029516854113627,0.0028903928705613646,1.9702085402184404,0.19757330637006343
39,ug,med,0.9940417080436942,0.9851042701092354,0.9821251241310824,0.988011988011988,1.0029516854113627,0.0028903928705613646,1.2425521350546096,0.4939332659251604
60,ug,rds,0.9940417080436942,0.9672293942403177,0.9642502482621649,0.97002997002997,1.0028954618277002,0.0027838891414517786,1.0934458788480657,0.4845520082389383
61,rds,ug,0.9672293942403177,0.9940417080436942,0.9642502482621649,0.9969199178644764,1.0028954618277,0.0027838891414517786,1.9344587884806455,0.08810036513435167
459,word,Web Ontology Language (OWL),0.7785501489572989,0.9602780536246276,0.7497517378351539,0.9630102040816326,1.0028451659878015,0.002127116145275054,1.0738622744238602,0.012811451311139626
102,ug,cco,0.9940417080436942,0.9513406156901688,0.9483614697120158,0.9540459540459539,1.0028437116119788,0.0026892191600207394,1.0588705150900197,0.47591623036647296
103,cco,ug,0.9513406156901688,0.9940417080436942,0.9483614697120158,0.9968684759916492,1.0028437116119786,0.0026892191600207394,1.902681231380272,0.05827545677956769
136,ug,analysis,0.9940417080436942,0.9334657398212513,0.9304865938430983,0.936063936063936,1.00278338682594,0.0025827154309110423,1.0406374131082412,0.4658484525079919
137,analysis,ug,0.9334657398212513,0.9940417080436942,0.9304865938430983,0.9968085106382978,1.00278338682594,0.0025827154309110423,1.8669314796424379,0.04171777186638704
138,ug,development,0.9940417080436942,0.9324726911618669,0.929493545183714,0.935064935064935,1.0027799676361977,0.0025767985570716023,1.0399205561072489,0.4652777777777635
139,development,ug,0.9324726911618669,0.9940417080436942,0.929493545183714,0.9968051118210862,1.0027799676361975,0.0025767985570716023,1.8649453823236963,0.0410539215686259
181,TeX,ug,0.9175769612711023,0.9940417080436942,0.9145978152929494,0.9967532467532467,1.0027277916888306,0.002488045449480225,1.8351539225421754,0.033004984105803985
180,ug,TeX,0.9940417080436942,0.9175769612711023,0.9145978152929494,0.92007992007992,1.0027277916888304,0.002488045449480225,1.0313182720953311,0.45656894679695814
784,manufacturing,med,0.48361469712015887,0.9851042701092354,0.47765640516385305,0.9876796714579056,1.002614343909386,0.0012455019432000003,1.209036742800397,0.005049576203422426
162,cco,rds,0.9513406156901688,0.9672293942403177,0.9225422045680238,0.9697286012526096,1.0025838824038789,0.0023775971378109384,1.0825600109577804,0.05296456580479436
163,rds,cco,0.9672293942403177,0.9513406156901688,0.9225422045680238,0.9537987679671458,1.0025838824038786,0.0023775971378109384,1.053205340395013,0.07864435528590667
108,design,cco,0.9880834160873883,0.9513406156901688,0.94240317775571,0.9537688442211055,1.0025524281113292,0.002399292341888848,1.0525236388756964,0.21364594309800128
109,cco,design,0.9513406156901688,0.9880834160873883,0.94240317775571,0.9906054279749478,1.0025524281113292,0.002399292341888848,1.2684541542535563,0.05232145545257186
835,manufacturing,TeX,0.48361469712015887,0.9175769612711023,0.4448857994041708,0.919917864476386,1.0025511791425548,0.0011320951946108826,1.0292312784864912,0.004927884615384491
315,ug,description,0.9940417080436942,0.8272095332671301,0.8242303872889771,0.8291708291708291,1.0023709783613743,0.0019496099300920777,1.0114810362549864,0.39698795180721996
314,description,ug,0.8272095332671301,0.9940417080436942,0.8242303872889771,0.9963985594237694,1.0023709783613743,0.0019496099300920777,1.6544190665342107,0.013689239717490247
192,TeX,design,0.9175769612711023,0.9880834160873883,0.9086395233366436,0.9902597402597403,1.0022025712980487,0.0019969449208075973,1.2234359483614756,0.02666403318190828
193,design,TeX,0.9880834160873883,0.9175769612711023,0.9086395233366436,0.9195979899497488,1.0022025712980487,0.0019969449208075973,1.025136544190666,0.18442622950819842
249,form,inp,0.9980139026812314,0.8699106256206555,0.8699106256206555,0.8716417910447762,1.001990049751244,0.0017277271611135792,1.0134869864437317,1.0000000000000249
13,form,ug,0.9980139026812314,0.9940417080436942,0.9940417080436942,0.9960199004975125,1.001990049751244,0.0019742635710897627,1.4970208540218768,0.9999999999999899
119,form,analysis,0.9980139026812314,0.9334657398212513,0.9334657398212513,0.9353233830845772,1.001990049751244,0.0018539538030213354,1.028722022763732,0.9999999999999789
25,form,design,0.9980139026812314,0.9880834160873883,0.9880834160873883,0.9900497512437811,1.001990049751244,0.001962429823410883,1.1976166832174857,0.9999999999999797
7,form,pro/e(ptc),0.9980139026812314,0.997020854021847,0.997020854021847,0.9990049751243781,1.001990049751244,0.0019801804449292026,2.994041708043809,0.999999999999995
33,form,med,0.9980139026812314,0.9851042701092354,0.9851042701092354,0.9870646766169155,1.001990049751244,0.001956512949571443,1.1515545030937357,0.9999999999999742
12,ug,form,0.9940417080436942,0.9980139026812314,0.9940417080436942,1.0,1.0019900497512437,0.0019742635710897627,inf,0.33333333333333615
89,form,systems engineering (se),0.9980139026812314,0.9503475670307845,0.9503475670307845,0.9522388059701492,1.0019900497512437,0.0018874827547781248,1.0395978152929486,0.9999999999999899
88,systems engineering (se),form,0.9503475670307845,0.9980139026812314,0.9503475670307845,1.0,1.0019900497512437,0.0018874827547781248,inf,0.04000000000000004
6,pro/e(ptc),form,0.997020854021847,0.9980139026812314,0.997020854021847,1.0,1.0019900497512437,0.0019801804449292026,inf,0.6666666666666634
436,processing,form,0.7606752730883813,0.9980139026812314,0.7606752730883813,1.0,1.0019900497512437,0.0015107751203344844,inf,0.008298755186722335
910,analyzing,form,0.407149950347567,0.9980139026812314,0.407149950347567,1.0,1.0019900497512437,0.0008086394247220907,inf,0.0033500837520938492
402,word,form,0.7785501489572989,0.9980139026812314,0.7785501489572989,1.0,1.0019900497512437,0.001546276363371013,inf,0.008968609865470923
32,med,form,0.9851042701092354,0.9980139026812314,0.9851042701092354,1.0,1.0019900497512437,0.001956512949571443,inf,0.1333333333333319
874,pdf,form,0.4299900695134062,0.9980139026812314,0.4299900695134062,1.0,1.0019900497512437,0.0008540021241577045,inf,0.003484320557491274
805,reasoning,form,0.4617676266137041,0.9980139026812314,0.4617676266137041,1.0,1.0019900497512437,0.0009171154451116381,inf,0.0036900369003690496
846,acquisition,form,0.43892750744786496,0.9980139026812314,0.43892750744786496,1.0,1.0019900497512437,0.0008717527456760243,inf,0.0035398230088496646
118,analysis,form,0.9334657398212513,0.9980139026812314,0.9334657398212513,1.0,1.0019900497512437,0.0018539538030213354,inf,0.029850746268656435
357,MATLAB M-File,form,0.7944389275074478,0.9980139026812314,0.7944389275074478,1.0,1.0019900497512437,0.001577833023847952,inf,0.009661835748792221
24,design,form,0.9880834160873883,0.9980139026812314,0.9880834160873883,1.0,1.0019900497512437,0.001962429823410883,inf,0.16666666666666483
122,development,form,0.9324726911618669,0.9980139026812314,0.9324726911618669,1.0,1.0019900497512437,0.001851981511741596,inf,0.029411764705883196
123,form,development,0.9980139026812314,0.9324726911618669,0.9324726911618669,0.9343283582089552,1.0019900497512437,0.001851981511741596,1.0282567482170262,1.000000000000017
360,evaluation,form,0.7934458788480635,0.9980139026812314,0.7934458788480635,1.0,1.0019900497512437,0.0015758607325682128,inf,0.009615384615384996
928,knowledge management,form,0.4011916583912612,0.9980139026812314,0.4011916583912612,1.0,1.0019900497512437,0.0007968056770432108,inf,0.0033167495854062637
224,presentation,form,0.8848063555114201,0.9980139026812314,0.8848063555114201,1.0,1.0019900497512437,0.0017573115303106679,inf,0.01724137931034485
666,creation,form,0.5700099304865939,0.9980139026812314,0.5700099304865939,1.0,1.0019900497512437,0.0011320951946108826,inf,0.004618937644341684
152,Finite Element Analysis,form,0.9255213505461768,0.9980139026812314,0.9255213505461768,1.0,1.0019900497512437,0.0018381754727828659,inf,0.026666666666666564
521,git,form,0.7120158887785502,0.9980139026812314,0.7120158887785502,1.0,1.0019900497512437,0.0014141328476237058,inf,0.006896551724137793
739,failure,form,0.5014895729890765,0.9980139026812314,0.5014895729890765,1.0,1.0019900497512437,0.0009960070963039858,inf,0.003984063745019764
657,md,form,0.5779543197616683,0.9980139026812314,0.5779543197616683,1.0,1.0019900497512437,0.0011478735248493521,inf,0.004705882352941017
609,api,form,0.6305858987090367,0.9980139026812314,0.6305858987090367,1.0,1.0019900497512437,0.00125240496267931,inf,0.005376344086021469
936,verification,form,0.4001986097318769,0.9980139026812314,0.4001986097318769,1.0,1.0019900497512437,0.000794833385763416,inf,0.0033112582781457205
248,inp,form,0.8699106256206555,0.9980139026812314,0.8699106256206555,1.0,1.0019900497512437,0.0017277271611135792,inf,0.015267175572519645
53,form,rds,0.9980139026812314,0.9672293942403177,0.9672293942403177,0.9691542288557213,1.0019900497512437,0.0019210117065349142,1.0624018964026005,1.0000000000000004
153,form,Finite Element Analysis,0.9980139026812314,0.9255213505461768,0.9255213505461768,0.927363184079602,1.0019900497512437,0.0018381754727828659,1.0253567493300328,0.9999999999999843
774,manufacturing,form,0.48361469712015887,0.9980139026812314,0.48361469712015887,1.0,1.0019900497512437,0.0009605058532674571,inf,0.0038461538461538923
52,rds,form,0.9672293942403177,0.9980139026812314,0.9672293942403177,1.0,1.0019900497512437,0.0019210117065349142,inf,0.060606060606061246
351,review,form,0.7954319761668321,0.9980139026812314,0.7954319761668321,1.0,1.0019900497512437,0.0015798053151278024,inf,0.009708737864077869
67,form,Web Ontology Language (OWL),0.9980139026812314,0.9602780536246276,0.9602780536246276,0.9621890547263682,1.0019900497512437,0.001907205667576295,1.0505409501907708,1.0000000000000269
709,solving,form,0.5233366434955313,0.9980139026812314,0.5233366434955313,1.0,1.0019900497512437,0.0010393975044598047,inf,0.0041666666666665105
66,Web Ontology Language (OWL),form,0.9602780536246276,0.9980139026812314,0.9602780536246276,1.0,1.0019900497512437,0.001907205667576295,inf,0.050000000000001904
